num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time
100,10,greedy,30,32.177695512771606,1,10240.052181450277
100,10,greedy,30,32.177695512771606,2,10240.052253354414
100,10,greedy,30,32.177695512771606,3,10240.052323752316
100,10,greedy,30,32.177695512771606,4,10240.05239406468
100,10,greedy,30,32.177695512771606,5,10240.052458506776
100,10,greedy,30,32.177695512771606,6,10240.052507449134
100,10,greedy,30,32.177695512771606,7,10240.052548352005
100,10,greedy,30,32.177695512771606,8,10240.052576121414
100,10,greedy,30,32.177695512771606,9,10240.052611173283
100,10,greedy,30,32.177695512771606,10,10240.05264451018
100,10,greedy,30,32.177695512771606,11,10240.052672423186
100,10,greedy,30,32.177695512771606,12,10240.052715761554
100,10,greedy,30,32.177695512771606,13,10240.052755732278
100,10,greedy,30,32.177695512771606,14,10240.05279844244
100,10,greedy,30,32.177695512771606,15,10240.052825711316
100,10,greedy,30,32.177695512771606,16,10240.052844157533
100,10,greedy,30,32.177695512771606,17,10240.052868085097
100,10,greedy,30,32.177695512771606,18,10240.052896415833
100,10,greedy,30,32.177695512771606,19,10240.052933452629
100,10,greedy,30,32.177695512771606,20,10240.052961155128
100,10,greedy,30,32.177695512771606,21,10240.052981969597
100,10,greedy,30,32.177695512771606,22,10240.05300641842
100,10,greedy,30,32.177695512771606,23,10240.053042462945
100,10,greedy,30,32.177695512771606,24,10240.053091212043
100,10,greedy,30,32.177695512771606,25,10240.053146676364
100,10,greedy,30,32.177695512771606,26,10240.053204658952
100,10,greedy,30,32.177695512771606,27,10240.053253455628
100,10,greedy,30,32.177695512771606,28,10240.053286422151
100,10,greedy,30,32.177695512771606,29,10240.053310551657
100,10,greedy,30,32.177695512771606,30,10240.053333239517
100,10,convex optimization,30,33.756052017211914,1,10240.0557639144
100,10,convex optimization,30,33.756052017211914,2,10240.055803004185
100,10,convex optimization,30,33.756052017211914,3,10240.0558337907
100,10,convex optimization,30,33.756052017211914,4,10240.055866496456
100,10,convex optimization,30,33.756052017211914,5,10240.055895045421
