num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time
800,10,greedy,30,34.62155199050903,1,81920.4859679597
800,10,greedy,30,34.62155199050903,2,81920.48588031813
800,10,greedy,30,34.62155199050903,3,81920.48581124777
800,10,greedy,30,34.62155199050903,4,81920.48572089404
800,10,greedy,30,34.62155199050903,5,81920.48563911588
800,10,greedy,30,34.62155199050903,6,81920.48557427655
800,10,greedy,30,34.62155199050903,7,81920.48555973954
800,10,greedy,30,34.62155199050903,8,81920.48556049383
800,10,greedy,30,34.62155199050903,9,81920.48556911257
800,10,greedy,30,34.62155199050903,10,81920.48556062073
800,10,greedy,30,34.62155199050903,11,81920.48556543571
800,10,greedy,30,34.62155199050903,12,81920.48561535301
800,10,greedy,30,34.62155199050903,13,81920.48568284379
800,10,greedy,30,34.62155199050903,14,81920.4857370594
800,10,greedy,30,34.62155199050903,15,81920.48581852464
800,10,greedy,30,34.62155199050903,16,81920.48591091063
800,10,greedy,30,34.62155199050903,17,81920.48602185673
800,10,greedy,30,34.62155199050903,18,81920.48613686778
800,10,greedy,30,34.62155199050903,19,81920.48628974379
800,10,greedy,30,34.62155199050903,20,81920.48643981143
800,10,greedy,30,34.62155199050903,21,81920.48657457283
800,10,greedy,30,34.62155199050903,22,81920.48670780023
800,10,greedy,30,34.62155199050903,23,81920.48687769154
800,10,greedy,30,34.62155199050903,24,81920.48706225911
800,10,greedy,30,34.62155199050903,25,81920.48727676301
800,10,greedy,30,34.62155199050903,26,81920.48750122347
800,10,greedy,30,34.62155199050903,27,81920.48771573261
800,10,greedy,30,34.62155199050903,28,81920.48790405721
800,10,greedy,30,34.62155199050903,29,81920.48810278939
800,10,greedy,30,34.62155199050903,30,81920.48829423517
800,10,convex optimization,30,52.25201153755188,1,81921.07971250342
800,10,convex optimization,30,52.25201153755188,2,81921.07954701943
800,10,convex optimization,30,52.25201153755188,3,81921.07936676161
800,10,convex optimization,30,52.25201153755188,4,81921.07916757696
800,10,convex optimization,30,52.25201153755188,5,81921.0790301699
800,10,convex optimization,30,52.25201153755188,6,81921.07894138664
800,10,convex optimization,30,52.25201153755188,7,81921.07890468971
800,10,convex optimization,30,52.25201153755188,8,81921.07886880917
800,10,convex optimization,30,52.25201153755188,9,81921.07885622531
800,10,convex optimization,30,52.25201153755188,10,81921.07888622706
800,10,convex optimization,30,52.25201153755188,11,81921.07894628732
800,10,convex optimization,30,52.25201153755188,12,81921.07903000293
800,10,convex optimization,30,52.25201153755188,13,81921.07916669821
800,10,convex optimization,30,52.25201153755188,14,81921.07930190064
800,10,convex optimization,30,52.25201153755188,15,81921.07944729854
800,10,convex optimization,30,52.25201153755188,16,81921.25435724201
800,10,convex optimization,30,52.25201153755188,17,81921.25460134594
800,10,convex optimization,30,52.25201153755188,18,81921.07996955013
