num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time
600,10,greedy,30,33.80619239807129,1,61440.37161331799
600,10,greedy,30,33.80619239807129,2,61440.37169282929
600,10,greedy,30,33.80619239807129,3,61440.371762664996
600,10,greedy,30,33.80619239807129,4,61440.371849840914
600,10,greedy,30,33.80619239807129,5,61440.371967226034
600,10,greedy,30,33.80619239807129,6,61440.37204863032
600,10,greedy,30,33.80619239807129,7,61440.3721321455
600,10,greedy,30,33.80619239807129,8,61440.37221449281
600,10,greedy,30,33.80619239807129,9,61440.37230525217
600,10,greedy,30,33.80619239807129,10,61440.37239405453
600,10,greedy,30,33.80619239807129,11,61440.37247859375
600,10,greedy,30,33.80619239807129,12,61440.372565760066
600,10,greedy,30,33.80619239807129,13,61440.37265251448
600,10,greedy,30,33.80619239807129,14,61440.37278467927
600,10,greedy,30,33.80619239807129,15,61440.37290686687
600,10,greedy,30,33.80619239807129,16,61440.37302619274
600,10,greedy,30,33.80619239807129,17,61440.37312233189
600,10,greedy,30,33.80619239807129,18,61440.37322326546
600,10,greedy,30,33.80619239807129,19,61440.3733472821
600,10,greedy,30,33.80619239807129,20,61440.373456281995
600,10,greedy,30,33.80619239807129,21,61440.37354756941
600,10,greedy,30,33.80619239807129,22,61440.373604867185
600,10,greedy,30,33.80619239807129,23,61440.37366312566
600,10,greedy,30,33.80619239807129,24,61440.373727227394
600,10,greedy,30,33.80619239807129,25,61440.37382735766
600,10,greedy,30,33.80619239807129,26,61440.37387890566
600,10,greedy,30,33.80619239807129,27,61440.373939567
600,10,greedy,30,33.80619239807129,28,61440.37397514751
600,10,greedy,30,33.80619239807129,29,61440.37401998716
600,10,greedy,30,33.80619239807129,30,61440.374036941226
600,10,convex optimization,30,43.9070041179657,1,61440.38118356285
600,10,convex optimization,30,43.9070041179657,2,61440.38127722
600,10,convex optimization,30,43.9070041179657,3,61440.38137642099
600,10,convex optimization,30,43.9070041179657,4,61440.38149643784
600,10,convex optimization,30,43.9070041179657,5,61440.3816432824
600,10,convex optimization,30,43.9070041179657,6,61440.381770720836
600,10,convex optimization,30,43.9070041179657,7,61440.38193473877
600,10,convex optimization,30,43.9070041179657,8,61440.38209770141
600,10,convex optimization,30,43.9070041179657,9,61440.38226878254
600,10,convex optimization,30,43.9070041179657,10,61440.38243345228
600,10,convex optimization,30,43.9070041179657,11,61440.3825839167
600,10,convex optimization,30,43.9070041179657,12,61440.3827457382
600,10,convex optimization,30,43.9070041179657,13,61440.38289918656
600,10,convex optimization,30,43.9070041179657,14,61440.38307745696
600,10,convex optimization,30,43.9070041179657,15,61440.38323682516
600,10,convex optimization,30,43.9070041179657,16,61440.3833953858
600,10,convex optimization,30,43.9070041179657,17,61440.38354067068
600,10,convex optimization,30,43.9070041179657,18,61440.3836896394
600,10,convex optimization,30,43.9070041179657,19,61440.38384495215
600,10,convex optimization,30,43.9070041179657,20,61440.38398135621
600,10,convex optimization,30,43.9070041179657,21,61440.38409457839
600,10,convex optimization,30,43.9070041179657,22,61440.38417917556
600,10,convex optimization,30,43.9070041179657,23,61440.38425680827
600,10,convex optimization,30,43.9070041179657,24,61440.384350141416
600,10,convex optimization,30,43.9070041179657,25,61440.38448887813
600,10,convex optimization,30,43.9070041179657,26,61440.384600391226
600,10,convex optimization,30,43.9070041179657,27,61440.38472276774
600,10,convex optimization,30,43.9070041179657,28,61440.38483448404
600,10,convex optimization,30,43.9070041179657,29,61440.384948488245
600,10,convex optimization,30,43.9070041179657,30,61440.3850415037
600,20,greedy,30,32.56987714767456,1,61440.274947515245
600,20,greedy,30,32.56987714767456,2,61440.275002135364
600,20,greedy,30,32.56987714767456,3,61440.27507386832
600,20,greedy,30,32.56987714767456,4,61440.27514588647
600,20,greedy,30,32.56987714767456,5,61440.27522081057
600,20,greedy,30,32.56987714767456,6,61440.27527110316
600,20,greedy,30,32.56987714767456,7,61440.27532276215
600,20,greedy,30,32.56987714767456,8,61440.27537460048
600,20,greedy,30,32.56987714767456,9,61440.27539914743
600,20,greedy,30,32.56987714767456,10,61440.27532425793
600,20,greedy,30,32.56987714767456,11,61440.27525553409
600,20,greedy,30,32.56987714767456,12,61440.27521929453
600,20,greedy,30,32.56987714767456,13,61440.27515759487
600,20,greedy,30,32.56987714767456,14,61440.27513375414
600,20,greedy,30,32.56987714767456,15,61440.275102171276
600,20,greedy,30,32.56987714767456,16,61440.27505288737
600,20,greedy,30,32.56987714767456,17,61440.27501012262
600,20,greedy,30,32.56987714767456,18,61440.27497438514
600,20,greedy,30,32.56987714767456,19,61440.27497166153
600,20,greedy,30,32.56987714767456,20,61440.27498585727
600,20,greedy,30,32.56987714767456,21,61440.2749910646
600,20,greedy,30,32.56987714767456,22,61440.27496805343
600,20,greedy,30,32.56987714767456,23,61440.274958784976
600,20,greedy,30,32.56987714767456,24,61440.275009888464
600,20,greedy,30,32.56987714767456,25,61440.275114833596
600,20,greedy,30,32.56987714767456,26,61440.27515103855
600,20,greedy,30,32.56987714767456,27,61440.27516936146
600,20,greedy,30,32.56987714767456,28,61440.27516343974
600,20,greedy,30,32.56987714767456,29,61440.27518783183
600,20,greedy,30,32.56987714767456,30,61440.27521121487
600,20,convex optimization,30,54.52858805656433,1,61440.28073529263
600,20,convex optimization,30,54.52858805656433,2,61440.280759344336
600,20,convex optimization,30,54.52858805656433,3,61440.280803558526
600,20,convex optimization,30,54.52858805656433,4,61440.35763872021
600,20,convex optimization,30,54.52858805656433,5,61440.35777075504
600,20,convex optimization,30,54.52858805656433,6,61440.35787326378
600,20,convex optimization,30,54.52858805656433,7,61440.35799389154
600,20,convex optimization,30,54.52858805656433,8,61440.48378872185
600,20,convex optimization,30,54.52858805656433,9,61440.48375640962
600,20,convex optimization,30,54.52858805656433,10,61440.31715165829
600,20,convex optimization,30,54.52858805656433,11,61440.28092295454
600,20,convex optimization,30,54.52858805656433,12,61440.28089721724
600,20,convex optimization,30,54.52858805656433,13,61440.280852577074
600,20,convex optimization,30,54.52858805656433,14,61440.67078645146
600,20,convex optimization,30,54.52858805656433,15,61440.5803888646
600,20,convex optimization,30,54.52858805656433,16,61440.58048822865
600,20,convex optimization,30,54.52858805656433,17,61440.580601652786
600,20,convex optimization,30,54.52858805656433,18,61440.37410045795
600,20,convex optimization,30,54.52858805656433,19,61441.02739313783
600,20,convex optimization,30,54.52858805656433,20,61440.280920398276
600,20,convex optimization,30,54.52858805656433,21,61440.280981226686
600,20,convex optimization,30,54.52858805656433,22,61440.28101573496
600,20,convex optimization,30,54.52858805656433,23,61440.281060041205
600,20,convex optimization,30,54.52858805656433,24,61440.341527158824
600,20,convex optimization,30,54.52858805656433,25,61440.341716186274
600,20,convex optimization,30,54.52858805656433,26,61440.34183987214
600,20,convex optimization,30,54.52858805656433,27,61440.34192451799
600,20,convex optimization,30,54.52858805656433,28,61440.281609343656
600,20,convex optimization,30,54.52858805656433,29,61440.281718021084
600,20,convex optimization,30,54.52858805656433,30,61440.28182523143
600,30,greedy,30,32.74645709991455,1,61440.23372270071
600,30,greedy,30,32.74645709991455,2,61440.23370339006
600,30,greedy,30,32.74645709991455,3,61440.233714328766
600,30,greedy,30,32.74645709991455,4,61440.23372212238
600,30,greedy,30,32.74645709991455,5,61440.233713744565
600,30,greedy,30,32.74645709991455,6,61440.2336410032
600,30,greedy,30,32.74645709991455,7,61440.23357042849
600,30,greedy,30,32.74645709991455,8,61440.23350079611
600,30,greedy,30,32.74645709991455,9,61440.23344473117
600,30,greedy,30,32.74645709991455,10,61440.233299077074
600,30,greedy,30,32.74645709991455,11,61440.233196199784
600,30,greedy,30,32.74645709991455,12,61440.233126969346
600,30,greedy,30,32.74645709991455,13,61440.23303322755
600,30,greedy,30,32.74645709991455,14,61440.23297030859
600,30,greedy,30,32.74645709991455,15,61440.23289918915
600,30,greedy,30,32.74645709991455,16,61440.23283133888
600,30,greedy,30,32.74645709991455,17,61440.23278260992
600,30,greedy,30,32.74645709991455,18,61440.23270904773
600,30,greedy,30,32.74645709991455,19,61440.23268272979
600,30,greedy,30,32.74645709991455,20,61440.232679379595
600,30,greedy,30,32.74645709991455,21,61440.232599865805
600,30,greedy,30,32.74645709991455,22,61440.23253024704
600,30,greedy,30,32.74645709991455,23,61440.23249371199
600,30,greedy,30,32.74645709991455,24,61440.23250755009
600,30,greedy,30,32.74645709991455,25,61440.23255949895
600,30,greedy,30,32.74645709991455,26,61440.23250904108
600,30,greedy,30,32.74645709991455,27,61440.23243626539
600,30,greedy,30,32.74645709991455,28,61440.23236310522
600,30,greedy,30,32.74645709991455,29,61440.23232046415
600,30,greedy,30,32.74645709991455,30,61440.232288178784
600,30,convex optimization,30,82.97337746620178,1,61440.23688315204
600,30,convex optimization,30,82.97337746620178,2,61440.23685065841
600,30,convex optimization,30,82.97337746620178,3,61440.289040693504
600,30,convex optimization,30,82.97337746620178,4,61440.289147124786
600,30,convex optimization,30,82.97337746620178,5,61441.055100098616
600,30,convex optimization,30,82.97337746620178,6,61440.282869602845
600,30,convex optimization,30,82.97337746620178,7,61441.042170373825
600,30,convex optimization,30,82.97337746620178,8,61440.661431676934
600,30,convex optimization,30,82.97337746620178,9,61440.825719038905
600,30,convex optimization,30,82.97337746620178,10,61440.825585855244
600,30,convex optimization,30,82.97337746620178,11,61440.38754890469
600,30,convex optimization,30,82.97337746620178,12,61440.38742216398
600,30,convex optimization,30,82.97337746620178,13,61440.38732571594
600,30,convex optimization,30,82.97337746620178,14,61440.38726056337
600,30,convex optimization,30,82.97337746620178,15,61440.23573585279
600,30,convex optimization,30,82.97337746620178,16,61440.23565731095
