num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
100,10,predictive,100,126.70139360427856,1,15045.140465308481,0.0,0.0,15045.140465308481,100,0,100,40.7416,75.9278,10.24,0.0,126.9094,0.035253,126.9094
100,10,predictive,100,126.70139360427856,2,15045.19917343905,0.0,0.0,15045.19917343905,100,0,100,33.7862,41.063,10.24,0.0,85.0892,0.023636,85.0892
100,10,predictive,100,126.70139360427856,3,15045.274614283995,0.0,0.0,15045.274614283995,100,0,100,43.9351,91.5812,10.24,0.0,145.7563,0.040488,145.7563
100,10,predictive,100,126.70139360427856,4,15045.379012837257,0.0,0.0,15045.379012837257,100,0,100,34.9139,46.2186,10.24,0.0,91.3725,0.025381,91.3725
100,10,predictive,100,126.70139360427856,5,145695.48641451984,0.0,145695.48641451984,0.0,0,100,0,42.9165,0.1146,30.72,117.1322,190.8832,0.053023,190.8832
100,10,predictive,100,126.70139360427856,6,145695.58189939268,0.0,145695.58189939268,0.0,0,100,0,32.9551,0.1131,30.72,55.5243,119.3125,0.033142,119.3125
100,10,predictive,100,126.70139360427856,7,145695.67445265077,0.0,145695.67445265077,0.0,0,100,0,40.3836,0.2272,30.72,101.4672,172.798,0.047999,172.798
100,10,predictive,100,126.70139360427856,8,145695.780926254,0.0,145695.780926254,0.0,0,100,0,33.2422,0.1175,30.72,57.2999,121.3796,0.033717,121.3796
100,10,predictive,100,126.70139360427856,9,145695.89234098382,0.0,145695.89234098382,0.0,0,100,0,35.699,0.0205,30.72,72.4948,138.9343,0.038593,138.9343
100,10,predictive,100,126.70139360427856,10,45045.98510574375,45045.98510574375,0.0,0.0,100,0,0,33.1612,37.4917,10.24,0.0,80.8929,0.02247,80.8929
100,10,predictive,100,126.70139360427856,11,45046.073825717634,45046.073825717634,0.0,0.0,100,0,0,34.5168,44.208,10.24,0.0,88.9648,0.024712,88.9648
100,10,predictive,100,126.70139360427856,12,45046.170687732345,45046.170687732345,0.0,0.0,100,0,0,32.8464,36.0144,10.24,0.0,79.1007,0.021972,79.1007
100,10,predictive,100,126.70139360427856,13,45046.27454645936,45046.27454645936,0.0,0.0,100,0,0,32.5994,34.7881,10.24,0.0,77.6275,0.021563,77.6275
100,10,predictive,100,126.70139360427856,14,45046.38836489978,45046.38836489978,0.0,0.0,100,0,0,33.3645,38.5825,10.24,0.0,82.1871,0.02283,82.1871
100,10,predictive,100,126.70139360427856,15,45046.47961949546,45046.47961949546,0.0,0.0,100,0,0,33.9235,41.3581,10.24,0.0,85.5217,0.023756,85.5217
100,10,predictive,100,126.70139360427856,16,45046.558801737,45046.558801737,0.0,0.0,100,0,0,33.2439,37.9837,10.24,0.0,81.4676,0.02263,81.4676
100,10,predictive,100,126.70139360427856,17,45046.65107642792,45046.65107642792,0.0,0.0,100,0,0,32.5532,34.4794,10.24,0.0,77.2727,0.021465,77.2727
100,10,predictive,100,126.70139360427856,18,45046.74408628588,45046.74408628588,0.0,0.0,100,0,0,33.5204,39.2714,10.24,0.0,83.0318,0.023064,83.0318
100,10,predictive,100,126.70139360427856,19,45046.839891240896,45046.839891240896,0.0,0.0,100,0,0,32.0188,31.8313,10.24,0.0,74.0901,0.020581,74.0901
100,10,predictive,100,126.70139360427856,20,45046.93211519566,45046.93211519566,0.0,0.0,100,0,0,33.7848,40.624,10.24,0.0,84.6488,0.023514,84.6488
100,10,predictive,100,126.70139360427856,21,45047.007245368724,45047.007245368724,0.0,0.0,100,0,0,43.0056,86.3578,10.24,0.0,139.6034,0.038779,139.6034
