num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count
2000,50,predictive,100,194.749174118042,1,300833.7276715337,0.0,0.0,300833.7276715337,0,0,2000
2000,50,predictive,100,194.749174118042,2,300834.17488512245,0.0,0.0,300834.17488512245,0,0,2000
2000,50,predictive,100,194.749174118042,3,300835.9132894971,0.0,0.0,300835.9132894971,0,0,2000
2000,50,predictive,100,194.749174118042,4,300838.452016647,0.0,0.0,300838.452016647,0,0,2000
2000,50,predictive,100,194.749174118042,5,2990790.9906487796,0.0,2990790.9906487796,0.0,0,2000,0
2000,50,predictive,100,194.749174118042,6,2990793.4531829185,0.0,2990793.4531829185,0.0,0,2000,0
2000,50,predictive,100,194.749174118042,7,2990796.162705728,0.0,2990796.162705728,0.0,0,2000,0
2000,50,predictive,100,194.749174118042,8,2990799.104572565,0.0,2990799.104572565,0.0,0,2000,0
2000,50,predictive,100,194.749174118042,9,2990802.173056513,0.0,2990802.173056513,0.0,0,2000,0
2000,50,predictive,100,194.749174118042,10,900854.7052898464,900854.7052898464,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,11,900856.7782095898,900856.7782095898,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,12,900858.7962212584,900858.7962212584,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,13,900860.9036983266,900860.9036983266,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,14,900863.1059586001,900863.1059586001,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,15,900864.9230020053,900864.9230020053,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,16,900866.4576263723,900866.4576263723,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,17,900868.0266135993,900868.0266135993,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,18,900869.6491305694,900869.6491305694,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,19,900871.2965672126,900871.2965672126,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,20,900872.7163205912,900872.7163205912,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,21,900873.9381509594,900873.9381509594,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,22,900875.2207585206,900875.2207585206,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,23,900876.5491871977,900876.5491871977,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,24,900877.9699455117,900877.9699455117,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,25,900841.0976309096,900841.0976309096,0.0,0.0,2000,0,0
2000,50,predictive,100,194.749174118042,26,900842.6602238752,900842.6602238752,0.0,0.0,2000,0,0
