num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
100,10,predictive,100,115.62589120864868,1,15045.140465308481,0.0,0.0,15045.140465308481,100,0,100,378.4427,0.7386,10.24,0.0,389.4213,0.108173,389.4213
100,10,predictive,100,115.62589120864868,2,15045.19917343905,0.0,0.0,15045.19917343905,100,0,100,378.4427,0.519,10.24,0.0,389.2017,0.108112,389.2017
100,10,predictive,100,115.62589120864868,3,15045.274614283995,0.0,0.0,15045.274614283995,100,0,100,378.4427,0.519,10.24,0.0,389.2017,0.108112,389.2017
100,10,predictive,100,115.62589120864868,4,15045.379012837257,0.0,0.0,15045.379012837257,100,0,100,378.4427,0.519,10.24,0.0,389.2017,0.108112,389.2017
100,10,predictive,100,115.62589120864868,5,145695.48641451984,0.0,145695.48641451984,0.0,0,100,0,378.4427,0.1624,10.24,329.3992,718.2442,0.199512,718.2442
100,10,predictive,100,115.62589120864868,6,145695.58189939268,0.0,145695.58189939268,0.0,0,100,0,378.4427,0.1624,10.24,329.3992,718.2442,0.199512,718.2442
100,10,predictive,100,115.62589120864868,7,145695.67445265077,0.0,145695.67445265077,0.0,0,100,0,378.4427,0.1624,10.24,329.3992,718.2442,0.199512,718.2442
100,10,predictive,100,115.62589120864868,8,145695.780926254,0.0,145695.780926254,0.0,0,100,0,378.4427,0.0445,10.24,329.2519,717.9791,0.199439,717.9791
100,10,predictive,100,115.62589120864868,9,145695.89234098382,0.0,145695.89234098382,0.0,0,100,0,378.4427,0.0445,10.24,329.2519,717.9791,0.199439,717.9791
100,10,predictive,100,115.62589120864868,10,45045.98510574375,45045.98510574375,0.0,0.0,100,0,0,378.4427,0.0445,10.24,0.0,388.7272,0.10798,388.7272
100,10,predictive,100,115.62589120864868,11,45046.073825717634,45046.073825717634,0.0,0.0,100,0,0,378.4427,0.0563,10.24,0.0,388.739,0.107983,388.739
100,10,predictive,100,115.62589120864868,12,45046.170687732345,45046.170687732345,0.0,0.0,100,0,0,378.4427,0.0563,10.24,0.0,388.739,0.107983,388.739
100,10,predictive,100,115.62589120864868,13,45046.27454645936,45046.27454645936,0.0,0.0,100,0,0,378.4427,0.0563,10.24,0.0,388.739,0.107983,388.739
100,10,predictive,100,115.62589120864868,14,45046.38836489978,45046.38836489978,0.0,0.0,100,0,0,378.4427,0.1313,10.24,0.0,388.814,0.108004,388.814
100,10,predictive,100,115.62589120864868,15,45046.47961949546,45046.47961949546,0.0,0.0,100,0,0,378.4427,0.1313,10.24,0.0,388.814,0.108004,388.814
100,10,predictive,100,115.62589120864868,16,45046.558801737,45046.558801737,0.0,0.0,100,0,0,378.4427,0.1313,10.24,0.0,388.814,0.108004,388.814
100,10,predictive,100,115.62589120864868,17,45046.65107642792,45046.65107642792,0.0,0.0,100,0,0,378.4427,0.0241,10.24,0.0,388.7068,0.107974,388.7068
100,10,predictive,100,115.62589120864868,18,45046.74408628588,45046.74408628588,0.0,0.0,100,0,0,378.4427,0.0241,10.24,0.0,388.7068,0.107974,388.7068
100,10,predictive,100,115.62589120864868,19,45046.839891240896,45046.839891240896,0.0,0.0,100,0,0,378.4427,0.0241,10.24,0.0,388.7068,0.107974,388.7068
100,10,predictive,100,115.62589120864868,20,45046.93211519566,45046.93211519566,0.0,0.0,100,0,0,378.4427,0.1033,10.24,0.0,388.786,0.107996,388.786
100,10,predictive,100,115.62589120864868,21,45047.007245368724,45047.007245368724,0.0,0.0,100,0,0,378.4427,0.1033,10.24,0.0,388.786,0.107996,388.786
100,10,predictive,100,115.62589120864868,22,45047.089679172816,45047.089679172816,0.0,0.0,100,0,0,378.4427,0.1412,10.24,0.0,388.8239,0.108007,388.8239
100,10,predictive,100,115.62589120864868,23,45047.19847320488,45047.19847320488,0.0,0.0,100,0,0,378.4427,0.1412,10.24,0.0,388.8239,0.108007,388.8239
100,10,predictive,100,115.62589120864868,24,45047.292706906796,45047.292706906796,0.0,0.0,100,0,0,378.4427,0.1412,10.24,0.0,388.8239,0.108007,388.8239
100,10,predictive,100,115.62589120864868,25,45046.695104954546,45046.695104954546,0.0,0.0,100,0,0,378.4427,0.0421,10.24,0.0,388.7248,0.107979,388.7248
100,10,predictive,100,115.62589120864868,26,45046.69763650288,45046.69763650288,0.0,0.0,100,0,0,378.4427,0.0421,10.24,0.0,388.7248,0.107979,388.7248
100,10,predictive,100,115.62589120864868,27,45046.6859862402,45046.6859862402,0.0,0.0,100,0,0,378.4427,0.0421,10.24,0.0,388.7248,0.107979,388.7248
100,10,predictive,100,115.62589120864868,28,45046.68106989599,45046.68106989599,0.0,0.0,100,0,0,378.4427,0.0774,10.24,0.0,388.7601,0.107989,388.7601
100,10,predictive,100,115.62589120864868,29,45046.6892215394,45046.6892215394,0.0,0.0,100,0,0,378.4427,0.0774,10.24,0.0,388.7601,0.107989,388.7601
100,10,predictive,100,115.62589120864868,30,45046.69568490482,45046.69568490482,0.0,0.0,100,0,0,378.4427,0.0774,10.24,0.0,388.7601,0.107989,388.7601
100,10,predictive,100,115.62589120864868,31,45046.7064126274,45046.7064126274,0.0,0.0,100,0,0,378.4427,0.3719,10.24,0.0,389.0545,0.108071,389.0545
100,10,predictive,100,115.62589120864868,32,45046.712226596275,45046.712226596275,0.0,0.0,100,0,0,378.4427,0.3719,10.24,0.0,389.0545,0.108071,389.0545
100,10,predictive,100,115.62589120864868,33,45046.74320374497,45046.74320374497,0.0,0.0,100,0,0,378.4427,0.3719,10.24,0.0,389.0545,0.108071,389.0545
100,10,predictive,100,115.62589120864868,34,45046.76839416155,45046.76839416155,0.0,0.0,100,0,0,378.4427,0.0317,10.24,0.0,388.7144,0.107976,388.7144
100,10,predictive,100,115.62589120864868,35,45046.21691757079,45046.21691757079,0.0,0.0,100,0,0,378.4427,0.0317,10.24,0.0,388.7144,0.107976,388.7144
100,10,predictive,100,115.62589120864868,36,45046.26646598186,45046.26646598186,0.0,0.0,100,0,0,378.4427,0.0357,10.24,0.0,388.7183,0.107977,388.7183
100,10,predictive,100,115.62589120864868,37,45046.3420841158,45046.3420841158,0.0,0.0,100,0,0,378.4427,0.0874,10.24,0.0,388.7701,0.107992,388.7701
100,10,predictive,100,115.62589120864868,38,45046.413149649314,45046.413149649314,0.0,0.0,100,0,0,378.4427,0.0874,10.24,0.0,388.7701,0.107992,388.7701
