num_users,num_edges,algorithm,seed,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,warm_rate,rejected_count,pool_evictions,pool_utilization_avg,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,97,2120763.9951123595,2120763.9951123595,0.0,0.0,5000,0,0,424.1527990224719,421.4510348312709,427.5405242325408,522.8445458307928,1.0,0,37417,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,98,2120765.0631070873,2120765.0631070873,0.0,0.0,5000,0,0,424.1530126214175,421.45110414800274,427.54062066980975,522.8442246241202,1.0,0,37417,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,99,2120767.148282227,2120767.148282227,0.0,0.0,5000,0,0,424.15342965644544,421.45114319331367,427.5407913527277,522.8442246241202,1.0,0,37417,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,100,2121233.5893230787,2121233.5893230787,0.0,0.0,5000,0,0,424.24671786461573,421.45114036334417,427.5411771079688,523.8452552291332,1.0,0,39877,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,101,2121231.629573719,2121231.629573719,0.0,0.0,5000,0,0,424.2463259147438,421.45110414800274,427.54157286596234,523.8452070563576,1.0,0,39877,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,102,2121234.66694618,2121234.66694618,0.0,0.0,5000,0,0,424.246933389236,421.4511373996538,427.5415822263804,523.8451782862335,1.0,0,39877,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,103,2121238.701898017,2121238.701898017,0.0,0.0,5000,0,0,424.2477403796034,421.45115419328374,427.5416844395493,523.8452552291332,1.0,0,39877,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,104,2121233.716805011,2121233.716805011,0.0,0.0,5000,0,0,424.2467433610022,421.45116595425935,427.54159766304673,523.8452552291332,1.0,0,39877,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,105,2121579.478742607,2121579.478742607,0.0,0.0,5000,0,0,424.31589574852137,421.45115419328374,427.54143252765675,523.8459273268616,1.0,0,42114,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
5000,10,prediction without warm-state awareness,11,300,1140.92019033432,106,2121585.4618292986,2121585.4618292986,0.0,0.0,5000,0,0,424.3170923658597,421.45114036334417,427.54152898323395,523.8459273268616,1.0,0,42114,0.9090909090909091,37.8443,9739.0828,512.0,0.0,10288.9271,2.858035,10288.9271
