num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count
1000,50,predictive,100,309.3365967273712,1,150450.3666771324,0.0,0.0,150450.3666771324,0,0,1000
1000,50,predictive,100,309.3365967273712,2,150450.34412437573,0.0,0.0,150450.34412437573,0,0,1000
1000,50,predictive,100,309.3365967273712,3,150450.30046558098,0.0,0.0,150450.30046558098,0,0,1000
1000,50,predictive,100,309.3365967273712,4,150450.2655663491,0.0,0.0,150450.2655663491,0,0,1000
1000,50,predictive,100,309.3365967273712,5,1481850.3309694882,0.0,1481850.3309694882,0.0,0,1000,0
1000,50,predictive,100,309.3365967273712,6,1481850.3058104825,0.0,1481850.3058104825,0.0,0,1000,0
1000,50,predictive,100,309.3365967273712,7,1481850.280869004,0.0,1481850.280869004,0.0,0,1000,0
1000,50,predictive,100,309.3365967273712,8,1481850.2181079474,0.0,1481850.2181079474,0.0,0,1000,0
1000,50,predictive,100,309.3365967273712,9,1481850.1219496476,0.0,1481850.1219496476,0.0,0,1000,0
1000,50,predictive,100,309.3365967273712,10,587250.0837001802,390089.98880788294,197160.0948922977,0.0,866,134,0
1000,50,predictive,100,309.3365967273712,11,587250.0836190467,390090.16258477693,197159.9210342693,0.0,866,134,0
1000,50,predictive,100,309.3365967273712,12,587250.0732171688,390090.2725804622,197159.80063670673,0.0,866,134,0
1000,50,predictive,100,309.3365967273712,13,587250.074557672,390090.35562808806,197159.71892958434,0.0,866,134,0
1000,50,predictive,100,309.3365967273712,14,587250.1336765167,390090.4776730403,197159.65600347615,0.0,866,134,0
1000,50,predictive,100,309.3365967273712,15,577350.1594213272,394594.5482363466,182755.61118498122,0.0,876,124,0
1000,50,predictive,100,309.3365967273712,16,577350.245625919,394594.7606296147,182755.48499630424,0.0,876,124,0
1000,50,predictive,100,309.3365967273712,17,577350.4019697306,394594.9821088765,182755.4198608536,0.0,876,124,0
1000,50,predictive,100,309.3365967273712,18,577350.5497543919,394595.15524625813,182755.39450813452,0.0,876,124,0
1000,50,predictive,100,309.3365967273712,19,577410.2397839249,394650.39564045833,182759.84414346688,0.0,876,124,0
1000,50,predictive,100,309.3365967273712,20,787500.787152681,305858.9625590127,481641.8245936684,0.0,679,321,0
1000,50,predictive,100,309.3365967273712,21,787500.812249301,305859.0965525216,481641.715696779,0.0,679,321,0
1000,50,predictive,100,309.3365967273712,22,787500.7992837296,305859.1553188746,481641.6439648551,0.0,679,321,0
