num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
100,10,predictive,100,125.5571038722992,1,15045.140465308481,0.0,0.0,15045.140465308481,100,0,100,8.5795,0.0735,10.24,0.0,24.5128,0.006809,24.5128
100,10,predictive,100,125.5571038722992,2,15045.19917343905,0.0,0.0,15045.19917343905,100,0,100,9.9568,0.2703,10.24,0.0,28.4479,0.007902,28.4479
100,10,predictive,100,125.5571038722992,3,15045.274614283995,0.0,0.0,15045.274614283995,100,0,100,7.4289,0.0637,10.24,0.0,21.2255,0.005896,21.2255
100,10,predictive,100,125.5571038722992,4,15045.379012837257,0.0,0.0,15045.379012837257,100,0,100,13.861,0.9901,10.24,0.0,39.6028,0.011001,39.6028
100,10,predictive,100,125.5571038722992,5,145695.48641451984,0.0,145695.48641451984,0.0,0,100,0,7.5861,0.0,3.7155,10.3728,21.6745,0.006021,21.6745
100,10,predictive,100,125.5571038722992,6,145695.58189939268,0.0,145695.58189939268,0.0,0,100,0,17.047,1.7047,7.8997,22.054,48.7057,0.013529,48.7057
100,10,predictive,100,125.5571038722992,7,145695.67445265077,0.0,145695.67445265077,0.0,0,100,0,6.8172,0.0584,3.3235,9.2784,19.4777,0.00541,19.4777
100,10,predictive,100,125.5571038722992,8,145695.780926254,0.0,145695.780926254,0.0,0,100,0,17.2023,1.8431,7.9393,22.1645,49.1496,0.013653,49.1496
100,10,predictive,100,125.5571038722992,9,145695.89234098382,0.0,145695.89234098382,0.0,0,100,0,7.2298,0.0,3.541,9.8856,20.6565,0.005738,20.6565
100,10,predictive,100,125.5571038722992,10,45045.98510574375,45045.98510574375,0.0,0.0,100,0,0,15.9741,1.4377,10.24,0.0,45.6401,0.012678,45.6401
100,10,predictive,100,125.5571038722992,11,45046.073825717634,45046.073825717634,0.0,0.0,100,0,0,9.49,0.2576,10.24,0.0,27.1143,0.007532,27.1143
100,10,predictive,100,125.5571038722992,12,45046.170687732345,45046.170687732345,0.0,0.0,100,0,0,12.4345,0.8704,10.24,0.0,35.5272,0.009869,35.5272
100,10,predictive,100,125.5571038722992,13,45046.27454645936,45046.27454645936,0.0,0.0,100,0,0,7.622,0.0,10.24,0.0,21.7772,0.006049,21.7772
100,10,predictive,100,125.5571038722992,14,45046.38836489978,45046.38836489978,0.0,0.0,100,0,0,7.3424,0.1364,10.24,0.0,20.9783,0.005827,20.9783
100,10,predictive,100,125.5571038722992,15,45046.47961949546,45046.47961949546,0.0,0.0,100,0,0,7.5571,0.0,10.24,0.0,21.5918,0.005998,21.5918
100,10,predictive,100,125.5571038722992,16,45046.558801737,45046.558801737,0.0,0.0,100,0,0,9.0691,0.1684,10.24,0.0,25.9117,0.007198,25.9117
100,10,predictive,100,125.5571038722992,17,45046.65107642792,45046.65107642792,0.0,0.0,100,0,0,7.8283,0.0,10.24,0.0,22.3667,0.006213,22.3667
100,10,predictive,100,125.5571038722992,18,45046.74408628588,45046.74408628588,0.0,0.0,100,0,0,7.9375,0.0,10.24,0.0,22.6785,0.0063,22.6785
100,10,predictive,100,125.5571038722992,19,45046.839891240896,45046.839891240896,0.0,0.0,100,0,0,7.827,0.0671,10.24,0.0,22.3629,0.006212,22.3629
100,10,predictive,100,125.5571038722992,20,45046.93211519566,45046.93211519566,0.0,0.0,100,0,0,16.1208,1.8884,10.24,0.0,46.0594,0.012794,46.0594
100,10,predictive,100,125.5571038722992,21,45047.007245368724,45047.007245368724,0.0,0.0,100,0,0,6.9519,0.0596,10.24,0.0,19.8626,0.005517,19.8626
100,10,predictive,100,125.5571038722992,22,45047.089679172816,45047.089679172816,0.0,0.0,100,0,0,17.3504,1.7103,10.24,0.0,49.5726,0.01377,49.5726
100,10,predictive,100,125.5571038722992,23,45047.19847320488,45047.19847320488,0.0,0.0,100,0,0,7.2942,0.0,10.24,0.0,20.8407,0.005789,20.8407
100,10,predictive,100,125.5571038722992,24,45047.292706906796,45047.292706906796,0.0,0.0,100,0,0,15.4713,1.2598,10.24,0.0,44.2036,0.012279,44.2036
100,10,predictive,100,125.5571038722992,25,45046.695104954546,45046.695104954546,0.0,0.0,100,0,0,8.1302,0.0697,10.24,0.0,23.229,0.006453,23.229
100,10,predictive,100,125.5571038722992,26,45046.69763650288,45046.69763650288,0.0,0.0,100,0,0,7.8157,0.0,10.24,0.0,22.3306,0.006203,22.3306
100,10,predictive,100,125.5571038722992,27,45046.6859862402,45046.6859862402,0.0,0.0,100,0,0,6.8702,0.0,10.24,0.0,19.6291,0.005453,19.6291
100,10,predictive,100,125.5571038722992,28,45046.68106989599,45046.68106989599,0.0,0.0,100,0,0,7.8985,0.0,10.24,0.0,22.567,0.006269,22.567
100,10,predictive,100,125.5571038722992,29,45046.6892215394,45046.6892215394,0.0,0.0,100,0,0,7.1162,0.0,10.24,0.0,20.3319,0.005648,20.3319
100,10,predictive,100,125.5571038722992,30,45046.69568490482,45046.69568490482,0.0,0.0,100,0,0,7.9565,0.0,10.24,0.0,22.7327,0.006315,22.7327
100,10,predictive,100,125.5571038722992,31,45046.7064126274,45046.7064126274,0.0,0.0,100,0,0,7.9085,0.0678,10.24,0.0,22.5958,0.006277,22.5958
100,10,predictive,100,125.5571038722992,32,45046.712226596275,45046.712226596275,0.0,0.0,100,0,0,7.7656,0.0,10.24,0.0,22.1875,0.006163,22.1875
100,10,predictive,100,125.5571038722992,33,45046.74320374497,45046.74320374497,0.0,0.0,100,0,0,8.3096,0.0712,10.24,0.0,23.7417,0.006595,23.7417
