num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
500,10,predictive,100,145.41574788093567,1,75223.22250443307,0.0,0.0,75223.22250443307,500,0,500,37.8443,305.8776,51.2,0.0,394.9219,0.109701,394.9219
500,10,predictive,100,145.41574788093567,2,75223.3915179281,0.0,0.0,75223.3915179281,500,0,500,37.8443,305.8776,51.2,0.0,394.9219,0.109701,394.9219
500,10,predictive,100,145.41574788093567,3,75223.6622632874,0.0,0.0,75223.6622632874,500,0,500,37.8443,305.8776,51.2,0.0,394.9219,0.109701,394.9219
500,10,predictive,100,145.41574788093567,4,75224.00443481885,0.0,0.0,75224.00443481885,500,0,500,37.8443,305.8776,51.2,0.0,394.9219,0.109701,394.9219
500,10,predictive,100,145.41574788093567,5,729974.3193753693,0.0,729974.3193753693,0.0,0,500,0,37.8443,2.5282,153.6,428.8117,622.7842,0.172996,622.7842
500,10,predictive,100,145.41574788093567,6,729974.633169065,0.0,729974.633169065,0.0,0,500,0,37.8443,2.5282,153.6,428.8117,622.7842,0.172996,622.7842
500,10,predictive,100,145.41574788093567,7,729974.973107345,0.0,729974.973107345,0.0,0,500,0,37.8443,2.5282,153.6,428.8117,622.7842,0.172996,622.7842
500,10,predictive,100,145.41574788093567,8,729975.3866015541,0.0,729975.3866015541,0.0,0,500,0,37.8443,2.5282,153.6,428.8117,622.7842,0.172996,622.7842
500,10,predictive,100,145.41574788093567,9,729975.8311396916,0.0,729975.8311396916,0.0,0,500,0,37.8443,1.1117,153.6,428.8117,621.3677,0.172602,621.3677
500,10,predictive,100,145.41574788093567,10,225226.18589570135,225226.18589570135,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,11,225226.47277370965,225226.47277370965,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,12,225226.78021508388,225226.78021508388,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,13,225227.09434125628,225227.09434125628,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,14,225227.4688988162,225227.4688988162,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,15,225227.74886317327,225227.74886317327,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
500,10,predictive,100,145.41574788093567,16,225228.00451662025,225228.00451662025,0.0,0.0,500,0,0,37.8443,304.4611,51.2,0.0,393.5054,0.109307,393.5054
