num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count,static_energy_j,dynamic_energy_j,network_energy_j,cold_start_energy_j,total_energy_j,total_energy_wh,average_power_w
100,10,predictive,100,115.60676717758179,1,15045.140465308481,0.0,0.0,15045.140465308481,100,0,100,37.8443,61.4375,10.24,0.0,109.5218,0.030423,109.5218
100,10,predictive,100,115.60676717758179,2,15045.19917343905,0.0,0.0,15045.19917343905,100,0,100,37.8443,61.4561,10.24,0.0,109.5403,0.030428,109.5403
100,10,predictive,100,115.60676717758179,3,15045.274614283995,0.0,0.0,15045.274614283995,100,0,100,37.8443,61.4561,10.24,0.0,109.5403,0.030428,109.5403
100,10,predictive,100,115.60676717758179,4,15045.379012837257,0.0,0.0,15045.379012837257,100,0,100,37.8443,61.368,10.24,0.0,109.4523,0.030403,109.4523
100,10,predictive,100,115.60676717758179,5,145695.48641451984,0.0,145695.48641451984,0.0,0,100,0,37.8443,0.0893,30.72,85.7623,154.4159,0.042893,154.4159
100,10,predictive,100,115.60676717758179,6,145695.58189939268,0.0,145695.58189939268,0.0,0,100,0,37.8443,0.0893,30.72,85.7623,154.4159,0.042893,154.4159
100,10,predictive,100,115.60676717758179,7,145695.67445265077,0.0,145695.67445265077,0.0,0,100,0,37.8443,0.072,30.72,85.7623,154.3986,0.042889,154.3986
100,10,predictive,100,115.60676717758179,8,145695.780926254,0.0,145695.780926254,0.0,0,100,0,37.8443,0.0241,30.72,85.7623,154.3507,0.042875,154.3507
100,10,predictive,100,115.60676717758179,9,145695.89234098382,0.0,145695.89234098382,0.0,0,100,0,37.8443,0.0241,30.72,85.7623,154.3507,0.042875,154.3507
100,10,predictive,100,115.60676717758179,10,45045.98510574375,45045.98510574375,0.0,0.0,100,0,0,37.8443,60.7136,10.24,0.0,108.7979,0.030222,108.7979
100,10,predictive,100,115.60676717758179,11,45046.073825717634,45046.073825717634,0.0,0.0,100,0,0,37.8443,60.8151,10.24,0.0,108.8993,0.03025,108.8993
100,10,predictive,100,115.60676717758179,12,45046.170687732345,45046.170687732345,0.0,0.0,100,0,0,37.8443,60.8151,10.24,0.0,108.8993,0.03025,108.8993
100,10,predictive,100,115.60676717758179,13,45046.27454645936,45046.27454645936,0.0,0.0,100,0,0,37.8443,60.8665,10.24,0.0,108.9507,0.030264,108.9507
100,10,predictive,100,115.60676717758179,14,45046.38836489978,45046.38836489978,0.0,0.0,100,0,0,37.8443,60.8211,10.24,0.0,108.9054,0.030251,108.9054
100,10,predictive,100,115.60676717758179,15,45046.47961949546,45046.47961949546,0.0,0.0,100,0,0,37.8443,60.8211,10.24,0.0,108.9054,0.030251,108.9054
100,10,predictive,100,115.60676717758179,16,45046.558801737,45046.558801737,0.0,0.0,100,0,0,37.8443,60.7392,10.24,0.0,108.8235,0.030229,108.8235
100,10,predictive,100,115.60676717758179,17,45046.65107642792,45046.65107642792,0.0,0.0,100,0,0,37.8443,60.7055,10.24,0.0,108.7898,0.030219,108.7898
100,10,predictive,100,115.60676717758179,18,45046.74408628588,45046.74408628588,0.0,0.0,100,0,0,37.8443,60.7055,10.24,0.0,108.7898,0.030219,108.7898
100,10,predictive,100,115.60676717758179,19,45046.839891240896,45046.839891240896,0.0,0.0,100,0,0,37.8443,60.7313,10.24,0.0,108.8156,0.030227,108.8156
100,10,predictive,100,115.60676717758179,20,45046.93211519566,45046.93211519566,0.0,0.0,100,0,0,37.8443,60.8071,10.24,0.0,108.8914,0.030248,108.8914
100,10,predictive,100,115.60676717758179,21,45047.007245368724,45047.007245368724,0.0,0.0,100,0,0,37.8443,60.8071,10.24,0.0,108.8914,0.030248,108.8914
100,10,predictive,100,115.60676717758179,22,45047.089679172816,45047.089679172816,0.0,0.0,100,0,0,37.8443,60.7536,10.24,0.0,108.8379,0.030233,108.8379
100,10,predictive,100,115.60676717758179,23,45047.19847320488,45047.19847320488,0.0,0.0,100,0,0,37.8443,60.7536,10.24,0.0,108.8379,0.030233,108.8379
