num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time,total_turnaround_time_warm,total_turnaround_time_cold,total_turnaround_time_unknown,warm_count,cold_count,unknown_count
1000,50,predictive,100,149.47984075546265,1,150416.68488680216,0.0,0.0,150416.68488680216,0,0,1000
1000,50,predictive,100,149.47984075546265,2,150416.96177304626,0.0,0.0,150416.96177304626,0,0,1000
1000,50,predictive,100,149.47984075546265,3,150417.92199002558,0.0,0.0,150417.92199002558,0,0,1000
1000,50,predictive,100,149.47984075546265,4,150419.31967448167,0.0,0.0,150419.31967448167,0,0,1000
1000,50,predictive,100,149.47984075546265,5,1493220.6263768729,0.0,1493220.6263768729,0.0,0,1000,0
1000,50,predictive,100,149.47984075546265,6,1493221.8431996088,0.0,1493221.8431996088,0.0,0,1000,0
1000,50,predictive,100,149.47984075546265,7,1493223.2084279244,0.0,1493223.2084279244,0.0,0,1000,0
1000,50,predictive,100,149.47984075546265,8,1493224.7432168897,0.0,1493224.7432168897,0.0,0,1000,0
1000,50,predictive,100,149.47984075546265,9,1493226.376534222,0.0,1493226.376534222,0.0,0,1000,0
1000,50,predictive,100,149.47984075546265,10,450427.72160295694,450427.72160295694,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,11,450428.8509803091,450428.8509803091,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,12,450429.990425243,450429.990425243,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,13,450431.1271328481,450431.1271328481,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,14,450432.3107677689,450432.3107677689,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,15,450433.27272747556,450433.27272747556,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,16,450434.09658944287,450434.09658944287,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,17,450434.9613800807,450434.9613800807,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,18,450435.87664887245,450435.87664887245,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,19,450436.84398339124,450436.84398339124,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,20,450437.72426470916,450437.72426470916,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,21,450438.4658772017,450438.4658772017,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,22,450439.2525904604,450439.2525904604,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,23,450440.04886751546,450440.04886751546,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,24,450440.8961081309,450440.8961081309,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,25,450420.4895701874,450420.4895701874,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,26,450421.2111210081,450421.2111210081,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,27,450422.0185345393,450422.0185345393,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,28,450422.8980773827,450422.8980773827,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,29,450423.813412008,450423.813412008,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,30,450424.6818947369,450424.6818947369,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,31,450425.4107203051,450425.4107203051,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,32,450426.1812158061,450426.1812158061,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,33,450426.95652971364,450426.95652971364,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,34,450427.7442028692,450427.7442028692,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,35,450420.1170957871,450420.1170957871,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,36,450420.831008574,450420.831008574,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,37,450421.54869473196,450421.54869473196,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,38,450422.3094540966,450422.3094540966,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,39,450423.1034248318,450423.1034248318,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,40,450423.78231838904,450423.78231838904,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,41,450424.39791410556,450424.39791410556,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,42,450425.04483134346,450425.04483134346,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,43,450425.75914139155,450425.75914139155,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,44,450426.5029414774,450426.5029414774,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,45,450419.8396082131,450419.8396082131,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,46,450420.4841210451,450420.4841210451,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,47,450421.1628784351,450421.1628784351,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,48,450421.8461303375,450421.8461303375,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,49,450422.5402008821,450422.5402008821,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,50,450423.1938571063,450423.1938571063,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,51,450423.77679219295,450423.77679219295,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,52,450424.3588378678,450424.3588378678,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,53,450424.9325561461,450424.9325561461,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,54,450425.5110037831,450425.5110037831,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,55,450419.5312892176,450419.5312892176,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,56,450420.0772827513,450420.0772827513,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,57,450420.63121290295,450420.63121290295,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,58,450421.2178757375,450421.2178757375,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,59,450421.8429870986,450421.8429870986,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,60,450422.4215796295,450422.4215796295,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,61,450422.97523045744,450422.97523045744,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,62,450423.5467795833,450423.5467795833,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,63,450424.13221763645,450424.13221763645,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,64,450424.74978631857,450424.74978631857,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,65,450419.3183876654,450419.3183876654,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,66,450419.9247164823,450419.9247164823,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,67,450420.5809468846,450420.5809468846,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,68,450421.1764788004,450421.1764788004,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,69,450421.77478531445,450421.77478531445,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,70,450422.27504313947,450422.27504313947,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,71,450422.7121450175,450422.7121450175,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,72,450423.1409112816,450423.1409112816,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,73,450423.5869683292,450423.5869683292,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,74,450424.03536788287,450424.03536788287,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,75,450419.10961360345,450419.10961360345,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,76,450419.566266622,450419.566266622,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,77,450419.97972775047,450419.97972775047,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,78,450420.4154968354,450420.4154968354,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,79,450420.8179669577,450420.8179669577,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,80,450421.1857348041,450421.1857348041,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,81,450421.48100749037,450421.48100749037,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,82,450421.7948290938,450421.7948290938,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,83,450422.1217136983,450422.1217136983,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,84,450422.42298118735,450422.42298118735,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,85,450418.41092149686,450418.41092149686,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,86,450418.79999010847,450418.79999010847,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,87,450419.16920167167,450419.16920167167,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,88,450419.5346240339,450419.5346240339,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,89,450419.95821875386,450419.95821875386,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,90,450420.3758274638,450420.3758274638,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,91,450420.69750834303,450420.69750834303,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,92,450421.06020089006,450421.06020089006,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,93,450421.4231817652,450421.4231817652,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,94,450421.8051729157,450421.8051729157,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,95,450418.449503158,450418.449503158,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,96,450418.80575885426,450418.80575885426,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,97,450419.14076313796,450419.14076313796,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,98,450419.4551423082,450419.4551423082,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,99,450419.7754544003,450419.7754544003,0.0,0.0,1000,0,0
1000,50,predictive,100,149.47984075546265,100,450420.0702486672,450420.0702486672,0.0,0.0,1000,0,0
1000,50,greedy,100,115.24693155288696,1,150416.68488680216,0.0,0.0,150416.68488680216,0,0,1000
1000,50,greedy,100,115.24693155288696,2,150416.58978897423,0.0,0.0,150416.58978897423,0,0,1000
1000,50,greedy,100,115.24693155288696,3,150416.49757085773,0.0,0.0,150416.49757085773,0,0,1000
1000,50,greedy,100,115.24693155288696,4,150416.51530423685,0.0,0.0,150416.51530423685,0,0,1000
1000,50,greedy,100,115.24693155288696,5,1494266.6706055668,0.0,1494266.6706055668,0.0,0,1000,0
1000,50,greedy,100,115.24693155288696,6,1494266.7773209256,0.0,1494266.7773209256,0.0,0,1000,0
1000,50,greedy,100,115.24693155288696,7,1494266.8316200003,0.0,1494266.8316200003,0.0,0,1000,0
1000,50,greedy,100,115.24693155288696,8,1494266.7793014531,0.0,1494266.7793014531,0.0,0,1000,0
1000,50,greedy,100,115.24693155288696,9,1494266.6772878827,0.0,1494266.6772878827,0.0,0,1000,0
1000,50,greedy,100,115.24693155288696,10,745916.661131153,322948.7555478981,422967.9055832548,0.0,717,283,0
1000,50,greedy,100,115.24693155288696,11,745916.7251715118,322948.9011165808,422967.8240549306,0.0,717,283,0
1000,50,greedy,100,115.24693155288696,12,745916.7735565575,322948.90850372665,422967.86505283054,0.0,717,283,0
1000,50,greedy,100,115.24693155288696,13,745916.7200772766,322948.8963116203,422967.8237656553,0.0,717,283,0
1000,50,greedy,100,115.24693155288696,14,745916.6101094076,322948.8714347602,422967.7386746468,0.0,717,283,0
1000,50,greedy,100,115.24693155288696,15,699866.5782695173,342316.71521962236,357549.8630498936,0.0,760,240,0
1000,50,greedy,100,115.24693155288696,16,699866.5744573906,342316.84720709134,357549.727250298,0.0,760,240,0
1000,50,greedy,100,115.24693155288696,17,699866.6758583615,342316.9466287755,357549.7292295852,0.0,760,240,0
1000,50,greedy,100,115.24693155288696,18,699866.7274006988,342316.9706684536,357549.75673224544,0.0,760,240,0
1000,50,greedy,100,115.24693155288696,19,699866.77543025,342316.97186037677,357549.8035698734,0.0,760,240,0
1000,50,greedy,100,115.24693155288696,20,672416.8096063366,354928.3734589778,317488.43614735873,0.0,788,212,0
1000,50,greedy,100,115.24693155288696,21,672416.726025999,354928.4906107312,317488.235415267,0.0,788,212,0
1000,50,greedy,100,115.24693155288696,22,672416.6977603597,354928.54049471865,317488.1572656404,0.0,788,212,0
1000,50,greedy,100,115.24693155288696,23,672416.7172657549,354928.52090878075,317488.19635697297,0.0,788,212,0
1000,50,greedy,100,115.24693155288696,24,672416.7762348509,354928.4955118992,317488.28072295105,0.0,788,212,0
1000,50,greedy,100,115.24693155288696,25,659666.7791487252,360333.255187355,299333.5239613699,0.0,800,200,0
1000,50,greedy,100,115.24693155288696,26,659666.7930178402,360333.401381563,299333.3916362769,0.0,800,200,0
1000,50,greedy,100,115.24693155288696,27,659666.8209998597,360333.5194919385,299333.30150792096,0.0,800,200,0
1000,50,greedy,100,115.24693155288696,28,659666.8302645737,360333.54897381586,299333.28129075724,0.0,800,200,0
