num_users,num_edges,algorithm,experiment_duration,total_experiment_time,timestep,total_turnaround_time
100,10,predictive,100,124.61200284957886,1,15045.75075762363
100,10,predictive,100,124.61200284957886,2,15045.745269606348
100,10,predictive,100,124.61200284957886,3,15045.752256165171
100,10,predictive,100,124.61200284957886,4,15045.766690118462
100,10,predictive,100,124.61200284957886,5,147045.79891518422
100,10,predictive,100,124.61200284957886,6,147045.8450603458
100,10,predictive,100,124.61200284957886,7,147045.87923070448
100,10,predictive,100,124.61200284957886,8,147045.91844352672
100,10,predictive,100,124.61200284957886,9,147045.98555879202
100,10,predictive,100,124.61200284957886,10,59296.01355187725
100,10,predictive,100,124.61200284957886,11,59296.04563672029
100,10,predictive,100,124.61200284957886,12,59296.07392550695
100,10,predictive,100,124.61200284957886,13,59296.07891672599
100,10,predictive,100,124.61200284957886,14,59296.08505791384
100,10,predictive,100,124.61200284957886,15,58096.09268999469
100,10,predictive,100,124.61200284957886,16,58096.10982828579
100,10,predictive,100,124.61200284957886,17,58096.10087817488
100,10,predictive,100,124.61200284957886,18,58096.08942736571
100,10,predictive,100,124.61200284957886,19,58096.079250114686
100,10,predictive,100,124.61200284957886,20,50896.08856192825
100,10,predictive,100,124.61200284957886,21,50896.08060047966
100,10,predictive,100,124.61200284957886,22,50896.07107072787
100,10,predictive,100,124.61200284957886,23,50896.06088745678
100,10,predictive,100,124.61200284957886,24,50896.05024812998
100,10,predictive,100,124.61200284957886,25,51196.03395658818
100,10,predictive,100,124.61200284957886,26,51196.01463743844
100,10,predictive,100,124.61200284957886,27,51195.98924096457
100,10,predictive,100,124.61200284957886,28,51195.96713966695
100,10,predictive,100,124.61200284957886,29,51195.94559791617
100,10,predictive,100,124.61200284957886,30,50145.933152118574
100,10,predictive,100,124.61200284957886,31,50145.93456367162
100,10,predictive,100,124.61200284957886,32,50145.94228323311
100,10,predictive,100,124.61200284957886,33,50145.95679413738
100,10,predictive,100,124.61200284957886,34,50145.9548831447
100,10,predictive,100,124.61200284957886,35,50745.955234290734
100,10,predictive,100,124.61200284957886,36,50745.95764547951
100,10,predictive,100,124.61200284957886,37,50745.97974331278
100,10,predictive,100,124.61200284957886,38,50746.00143873797
100,10,predictive,100,124.61200284957886,39,50746.0067643801
100,10,predictive,100,124.61200284957886,40,49095.99874881833
100,10,predictive,100,124.61200284957886,41,49095.983808654535
100,10,predictive,100,124.61200284957886,42,49095.9727131807
100,10,predictive,100,124.61200284957886,43,49095.962197569075
100,10,predictive,100,124.61200284957886,44,49095.951538123496
